programa_id,nombre,categoria,clasificacion,clasificacion_criterio,clasificacion_fuente,clasificado_en
129,CARRETILLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
130,DESBROZADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
131,EQUIPO PARA BOMBEO Y CONDUCCIÓN DE AGUA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
132,REMOLQUE USO AGRÍCOLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
133,MATERIAL VEGETATIVO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
134,FERTILIZANTE FÓRMULAS ESPECÍFICAS,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
135,FERTILIZANTE SULFATOS,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
136,REHABILITACIÓN DE INVERNADERO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
137,SEGADORA ENGANCHE A TRACTOR,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
138,ESTUFA ECOLÓGICA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
139,PAQUETE DE PRODUCCIÓN A PEQUEÑA ESCALA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
140,APOYO PARA SISTEMA DE RIEGO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
141,CERCO DE ALAMBRE DE PÚAS (USO PECUARIO),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
142,JORNALES E INSUMOS,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
143,APOYO PARA PAGO DE INTERESES,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
144,RASTRILLO (IMPLEMENTOS PARA ENGANCHE A TRACTOR),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
145,FERTILIZADORA ENGANCHE A TRACTOR,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
146,PARIHUELA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
147,"CISTERNA 5,000 LTS",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
148,ASISTENCIA TÉCNICA Y CAP. GANADERÍA EN AGOSTADERO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
149,MOCHILA ASPERSORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
150,SUPLEMENTO MINERAL,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
151,SEMILLA DE PASTO (USO PECUARIO),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
152,LINEA DE CONDUCCIÓN,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
153,PAQUETE TECNOLÓGICO DE INSUMOS PARA PEQUEÑAS UNIDADES DE PRODUCCIÓN AGROPECUARIA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
154,GEOMEMBRANA CON ESTRUCTURA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
155,PAQUETE PARA HUERTO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
156,CONSTRUCCIÓN DE MACROTÚNELES,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
157,TRACTOR DE 40 A 125 CABALLOS DE FUERZA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
158,SEMENTAL,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
159,CISTERNA DE AL MENOS 5000 (CINCO MIL) LITROS,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
160,GEOMEMBRANA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
161,SUBSUELO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
162,"JORNALES, LOTE DE HERRAMIENTAS E INSUMOS",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
163,BASCULA GANADERA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
164,DESAZOLVE DE BORDO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
165,ORDEÑADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
166,TINACO PARA USO AGROPECUARIO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
167,REMOLQUE USO PRODUCTIVO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
168,EMPACADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
169,MOLINO PARA FORRAJE,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
170,APOYOS PARA REFORESTACIÓN,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
171,ASPERSORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
172,REHABILITACIÓN DE BORDO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
173,RASTRILLO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
174,RASTRILLO (IMPLEMENTOS FORRAJEROS),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
175,SUPLEMENTO APÍCOLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
176,SUPLEMENTO ALIMENTICIO PECUARIO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
177,SUPLEMENTO ALIMENTICIO APÍCOLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
178,CONSTRUCCIÓN DE INFRAESTRUCTIRA Y EQUIPO P/ ALM. DE AGUA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
179,HIDROLAVADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
180,PRENSA PARA GANADO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
181,MEZCLADORA (USO PECUARIO),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
182,TRACTOR AGRÍCOLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
183,MOLINO PARA FORRAJE (IMPLEMENTOS FORRAJEROS),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
184,ASPERSORA ENGANCHE A TRACTOR,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
